"Department","Category","Supplier","Date.Sold","Year","Month","Dept.By.Year","Categ.By.Year","Total.Sales"
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-05-31",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",497
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-05-31",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",611
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-05-31",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",620
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-01",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",219
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-01",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",218
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-01",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",114
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-02",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",319
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-02",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",313
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-02",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",369
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-03",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",297
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-03",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",292
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-03",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",314
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-04",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",272
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-04",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",333
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-04",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",292
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-05",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",283
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-05",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",298
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-05",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",203
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-06",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",705
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-06",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",679
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-06",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",782
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-07",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",629
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-07",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",601
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-07",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",566
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-08",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",213
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-08",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",199
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-08",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",290
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-09",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",316
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-09",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",305
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-09",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",316
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-10",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",399
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-10",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",317
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-10",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",296
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-11",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",276
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-11",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",425
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-11",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",410
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-12",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",383
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-12",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",296
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-12",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",310
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-13",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",509
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-13",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",585
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-13",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",581
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-14",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",597
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-14",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",496
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-14",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",525
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-15",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",431
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-15",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",413
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-15",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",400
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-16",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",521
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-16",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",563
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-16",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",479
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-17",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",387
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-17",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",396
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-17",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",371
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-18",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",768
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-18",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",815
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-18",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",909
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-19",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",518
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-19",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",504
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-19",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",541
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-20",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",974
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-20",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",928
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-20",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",944
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-21",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",925
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-21",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",901
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-21",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",889
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-22",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",519
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-22",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",626
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-22",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",514
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-23",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",499
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-23",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",458
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-23",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",563
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-24",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",944
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-24",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",857
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-24",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",927
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-25",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",662
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-25",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",713
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-25",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",805
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-26",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1288
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-26",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1252
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-26",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1222
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-27",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1039
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-27",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1018
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-27",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",999
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-28",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",724
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-28",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",795
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-28",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",808
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-29",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1252
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-29",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1317
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-29",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1249
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-06-30",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1719
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-06-30",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1600
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-06-30",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",1707
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-01",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",597
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-01",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",604
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-01",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",607
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-02",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1151
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-02",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1140
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-02",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1128
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-03",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",702
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-03",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",753
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-03",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",740
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-04",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",689
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-04",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",682
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-04",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",804
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-05",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",302
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-05",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",275
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-05",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",277
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-06",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",778
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-06",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",707
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-06",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",738
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-07",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",384
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-07",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",494
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-07",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",478
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-08",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",809
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-08",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",755
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-08",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",717
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-09",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",627
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-09",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",621
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-09",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",623
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-10",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",589
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-10",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",608
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-10",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",707
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-11",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1006
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-11",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",883
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-11",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",932
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-12",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",387
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-12",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",371
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-12",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",403
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-13",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",756
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-13",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",933
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-13",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",773
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-14",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",960
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-14",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",881
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-14",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1035
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-15",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",993
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-15",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1093
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-15",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1102
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-16",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1019
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-16",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",982
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-16",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1002
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-17",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",868
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-17",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",895
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-17",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",884
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-18",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",695
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-18",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",649
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-18",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",711
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-19",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",684
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-19",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",588
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-19",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",587
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-20",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",510
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-20",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",513
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-20",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",489
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-21",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",966
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-21",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1048
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-21",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1002
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-22",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",800
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-22",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",927
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-22",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",910
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-23",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1215
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-23",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1143
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-23",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1069
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-24",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",858
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-24",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",823
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-24",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",793
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-25",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",788
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-25",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",811
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-25",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",817
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-26",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",600
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-26",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",588
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-26",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",611
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-27",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1122
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-27",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",984
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-27",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1082
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-28",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",714
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-28",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",798
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-28",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",665
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-29",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",694
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-29",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",686
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-29",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",785
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-30",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",910
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-30",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",951
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-30",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",883
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-07-31",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1027
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-07-31",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",1023
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-07-31",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",972
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-08-01",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",917
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-08-01",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",837
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-08-01",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",810
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-08-02",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",304
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-08-02",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",408
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-08-02",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",293
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-08-03",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",620
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-08-03",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",532
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-08-03",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",596
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-08-04",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",701
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-08-04",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",713
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets","2015-08-04",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",657
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted","2015-08-05",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",1094
"ZIDGETS","RED ZIDGETS","The Red Zidget Group","2015-08-05",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",1110
